curriculumpolicy making for an emerging profession the structure process and outcome of creating a graduate institute for translation and interpretation studies in taiwan,21623
社会语言学关于若干理论问题的初步探索,21624
the professional qualities of enterprises interpreters aod its cultivation,21625
浅析译员的跨文化障碍,21626
跨文化交际翻译,21627
prolonged turns in interpreting effects on quality physiological and psychological stress,21628
东南亚主要英语变体与我国口译教学适应性对策,21629
the information environment,21630
iskustvo perevoda,21631
contexts of communication,21632
learning strategies in second language acquisition,21633
linguistic imperialism,21634
the sociolinguistics of interlingual communication,21635
an overview of translaton in china,21636
文化翻译中语用用意的翻译研究,21637
new horizons in the study of language,21638
coping strategies of esl students in writing tasks across the curriculum,21639
现代汉语无主句与比译问题,21640
论口译中语义模糊与功能归结,21641
对外宣传中的英语质量亟待提高,21642
longman dictionary of contemporary english,21643
translation into the second language,21644
外国语言研究论文索引19901994,21645
interpretation techniques and exercises,21646
汉译英的翻译单位问题,21647
略论英汉语篇中的词汇衔接手段,21648
英译汉技巧新编,21649
论旅游翻译中文化差异的处理,21650
关联理论与叙事语篇,21651
language direction and source text complexity,21652
语用翻译中语境的三维,21653
corpusbased translation studies theory findings applications,21654
trait and state differences in working memory capacity,21655
非营利组织管理,21656
using teacher selfreports for monitoring english instructor,21657
多元化翻译教学的必然发展趋势译英国高校的翻译教学为例,21658
教育走向生本,21659
preference for course difficulty and test anxiety,21660
foreign languages,21661
translation research versus interpreting research kinship differences and prospects for pertnership,21662
pragmatic failures in business interpretation a tentative analysis from the pragmaticsõ perspective,21663
语言测试的理论模式与发展取向,21664
谈口译中国认证考试的规范化设计,21665
工作价值观领导型态与工作满足之研究以台湾地区船舶运送业从业人员为例,21666
小型翻译语料库的diy,21667
口译理认知调查与口译认知理念,21668
同步口译的口语特性与电视新闻阅听感受及收看译员的关系,21669
the effects of visual materials on attitudes credibility and retention,21670
bilingualism and achievement in school,21671
the professions in american history,21672
the role of prior knowledge in mediating foreign vocabulary acquisition and retention a processanalytic approach,21673
effects of prior knowledge on text comprehension a simple modeling approach,21674
frames and the semantics of understanding,21675
levels of processing,21676
基于汉英英汉平行语料库的翻译共性研究,21677
实用英汉汉英口译技巧,21678
bridging the gap over phone a basic training for telephone interpreters serving medical settings,21679
the poetics of imperialism translation and colonization from _he tempest to tarzan,21680
interpretation techniques and exercise,21681
ethicsless theories and ethical practices on ethical relativity in translation,21682
discourse analysis theory and method,21683
英语对比与翻译,21684
思维模式差异及其对语篇的影响,21685
looking for lexical patterns in a trilingual corpus of source ad interpreted speeches extended analysis of epic,21686
口译中街接与分流技巧,21687
word production in a foreign language,21688
teaching the spoken language,21689
communicative competence1,21690
交际中的负向迁移及其对外语教学的启示,21691
toward wider use of literature in esl why and how,21692
新英语外来语词典,21693
对翻译批评标准的价值学思考,21694
释义理论观照下的口译与口译教学,21695
五大soho族群菁英汇谈资讯soho篇,21696
谈日语口译教学中的视译,21697
language adaptation,21698
商务谈判口译的语用等级,21699
the importance of natural translation,21700
an introduction to machine translation,21701
adverbs of degree in dutch and related language,21702
controlled processing in simultaneous interpretation a study based on daniel giles effort models,21703
language and cognition,21704
pragmatics and the explicitation hypothesis,21705
法窗译话法律翻译絮谈,21706
domaingeneral cognitive abilities and simultaneous interpreting skill,21707
企业家社会关系对创新和绩效的影响,21708
hp grice的意向意义理论述评,21709
aspects of intercultural communication,21710
译者主体性研究,21711
wordfisher for ms word,21712
routledge encyclopedia of translation studies,21713
language its structure and use,21714
simultaneous interpretation ground towards a comprehensive model,21715
